CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
0.32402018,0.42063385,0.14036267,0.28407887,0.49142936,0.30916628,0.25406438,0.54464656,0.43013328,0.48006552,0.19344115,0.6624769,0.38235325
0.4691474,0.5256394,0.26055402,0.4561753,0.63409364,0.40166634,0.23196802,0.6616952,0.5265108,0.6123544,0.33456418,0.48002976,0.28191286
0.18874319,0.28163183,0.024293106,0.13340808,0.3500516,0.17579366,0.38186708,0.40572843,0.37700737,0.3645592,0.05452027,1.0303557,0.5848684
0.3820064,0.4708379,0.16771798,0.3341337,0.548527,0.38650465,0.24646416,0.5705234,0.498601,0.52511543,0.10134592,0.8459355,0.46850556
0.55143976,0.5820799,0.34454185,0.5071541,0.7147597,0.48560622,0.15337376,0.6261133,0.6375583,0.69829065,0.2041816,0.8395835,0.5475038
0.72903,0.7105252,0.5068091,0.67985743,0.8880377,0.632007,0.04039599,0.56376356,0.6939441,0.7072662,0.20651147,0.8338417,0.5626583
0.28871801,0.312445,0.06497154,0.26829305,0.48192918,0.22898568,0.3577651,0.53551394,0.38910273,0.4090065,0.30473024,0.47957504,0.2217489
0.3040895,0.3878052,0.15288475,0.28470355,0.47480285,0.30831483,0.25362712,0.50076514,0.39283624,0.42939565,0.21720438,0.63218975,0.3810411
0.23208982,0.3100825,0.10445942,0.2115502,0.3825541,0.2356174,0.35822263,0.47767615,0.3172589,0.3335443,0.24523376,0.5119668,0.24015118
0.3701381,0.44858018,0.18215495,0.35191414,0.5424776,0.34336677,0.22848877,0.5723446,0.51570517,0.50772536,0.2508051,0.7302846,0.42939788
1.081643,1.0720911,0.7646806,1.0130519,1.1658791,0.9327966,-0.088949464,0.6675245,0.9730565,1.0228689,0.23858833,1.0404758,0.7339012
0.41310194,0.49401405,0.18971922,0.42672533,0.59868467,0.40063837,0.19811761,0.6608221,0.49331102,0.5572111,0.26098025,0.5369716,0.3135206
0.43363672,0.5051169,0.27020848,0.40524888,0.6215819,0.44877964,0.18165821,0.5403833,0.5151732,0.5737544,0.20284969,0.7216888,0.44868279
0.13906096,0.2358611,-0.0041451156,0.106537536,0.3090735,0.17091762,0.41836637,0.39181954,0.33914858,0.31772968,0.10214607,0.91552776,0.5160013
0.13679498,0.27122074,0.00074194,0.12410952,0.240053,0.14761703,0.480799,0.39834717,0.28133318,0.314175,0.1154858,0.7322255,0.33316588
0.5478729,0.58684003,0.37207896,0.47880444,0.69859314,0.48535156,0.11641331,0.5391746,0.5891416,0.60559887,0.23171908,0.77884144,0.51315325
0.10120991,0.21323574,-0.020881966,0.06095315,0.17434087,0.06288967,0.62064296,0.3042768,0.36593905,0.33348763,-0.023848906,1.248799,0.632497
0.6932659,0.72099274,0.37513834,0.6357728,0.86698234,0.59894484,0.00026154518,0.6543499,0.76994437,0.7687987,0.12747411,1.1508278,0.82243085
0.5287365,0.5530398,0.3219514,0.4813651,0.67733085,0.4646883,0.14076032,0.5692435,0.56072396,0.61568666,0.24723281,0.72080183,0.44040978
0.47445282,0.53013337,0.31584138,0.47721305,0.6509441,0.41974264,0.16975205,0.5747811,0.50101304,0.5357375,0.2979785,0.45974094,0.29605514
0.23727846,0.32247457,0.052629203,0.22947288,0.42424062,0.21758825,0.31560954,0.50026166,0.32242006,0.33094877,0.3218686,0.43170753,0.23652436
0.11753799,0.2444197,0.0032164715,0.09910681,0.21214163,0.10959075,0.58075553,0.37648395,0.32052144,0.33031684,0.021256551,0.9342555,0.41967738
0.25925717,0.34362274,0.03619554,0.23202242,0.45429772,0.2647983,0.30381477,0.507199,0.4721523,0.4281152,0.10618652,1.0555454,0.6143
0.19141479,0.30091718,0.07174083,0.16067977,0.36352542,0.21591231,0.27628425,0.4138592,0.31033218,0.3099085,0.15751682,0.65652937,0.36775035
0.31604797,0.4096343,0.12056711,0.26097468,0.46031412,0.2509175,0.21650907,0.5266784,0.46423137,0.5056359,0.2181584,0.8981343,0.5697011
0.4638382,0.50190526,0.2561903,0.42959437,0.6260159,0.4152406,0.16702588,0.53924996,0.5245174,0.5480306,0.2069582,0.75627804,0.44625658
0.14516215,0.20866477,0.034882203,0.12090458,0.2502772,0.12577529,0.4792074,0.3481092,0.25660267,0.24323234,0.1869571,0.59032446,0.2865662
0.09541769,0.13095465,-0.017995412,0.05054254,0.17305416,0.10967678,0.5773549,0.27038392,0.17005342,0.13717476,0.19987005,0.4285215,0.0912503
0.24659023,0.3463556,0.07871683,0.21110506,0.41823775,0.26024675,0.31381243,0.51492274,0.32437867,0.38198045,0.20805252,0.48556596,0.2066587
0.23366511,0.3083735,0.06791508,0.2341904,0.3833924,0.21177144,0.33910316,0.5245505,0.3418014,0.34935483,0.36781114,0.33456695,0.16990164
0.13604587,0.22203404,0.021379724,0.10883235,0.27283674,0.15579455,0.45767257,0.39849314,0.29768896,0.28658536,0.13663018,0.7582593,0.38172102
0.18921249,0.28668055,0.036414653,0.15406193,0.3550665,0.20510045,0.3428478,0.423607,0.392457,0.34458497,0.08826812,0.9044621,0.5133515
0.17583555,0.25418088,0.0475227,0.12997384,0.32674187,0.18220554,0.39109853,0.40657398,0.27960825,0.2887141,0.207237,0.4942218,0.21730523
0.5252692,0.591652,0.34958905,0.49802065,0.65414107,0.42443177,0.13611853,0.58211714,0.54757774,0.6442341,0.28752208,0.7013597,0.4889381
0.6131491,0.63384163,0.39477324,0.5739718,0.7941687,0.5450919,0.090377785,0.5754287,0.67382985,0.65508515,0.15161002,1.0104123,0.68568915
0.13946037,0.21090703,0.005284399,0.080261074,0.28054354,0.14537685,0.4027812,0.36931238,0.2810643,0.3070502,0.14177248,0.7540454,0.39135194
0.19599932,0.28450415,0.03593439,0.14866324,0.3728717,0.20829326,0.30730876,0.43474993,0.31928515,0.33210686,0.16700457,0.635364,0.34521675
0.45043334,0.47809958,0.2657203,0.4779965,0.6379454,0.37021905,0.1987508,0.6455041,0.5199554,0.5632025,0.373229,0.430026,0.29782867
0.34011883,0.4654377,0.15531966,0.31285998,0.50924814,0.3247836,0.2624534,0.5345157,0.4680773,0.5441949,0.10812438,0.79051137,0.43779606
0.035889838,0.097252585,-0.03629698,0.028894141,0.08245383,0.022734875,0.7067101,0.19378495,0.1679248,0.12946215,0.10428226,0.70439327,0.2565747
0.3211546,0.42639595,0.1412483,0.29405478,0.4963407,0.3083834,0.2037995,0.52342147,0.4378964,0.48296213,0.22440861,0.7156262,0.45429063
0.17000325,0.27159494,0.03871826,0.105428696,0.26766232,0.14782968,0.36428046,0.40219247,0.31510976,0.35195002,0.16632846,0.85012305,0.4684975
0.4141747,0.45378652,0.18621475,0.4392839,0.6339514,0.38276768,0.21160181,0.66527534,0.4897531,0.48706996,0.3549214,0.48808777,0.30988628
0.24272794,0.35539278,0.064845614,0.22723345,0.42878503,0.25568876,0.32379934,0.4926771,0.3760139,0.40150896,0.16334556,0.6837034,0.34335798
0.33996284,0.4217043,0.18249738,0.30536297,0.51141876,0.3415326,0.23344243,0.5016559,0.38965514,0.44658467,0.25089663,0.47355178,0.2574594
0.19085462,0.27134785,0.030741267,0.16045846,0.365081,0.20811932,0.35257116,0.46148896,0.32744572,0.36334497,0.20490897,0.68230426,0.3944161
0.18011843,0.23770091,0.01985174,0.17330277,0.35371974,0.1512851,0.3971185,0.47421312,0.29296616,0.30761012,0.33221912,0.41666403,0.26028657
0.62291116,0.65797806,0.39117396,0.548752,0.7624514,0.58006084,0.18425056,0.60097605,0.63785595,0.71371204,0.15426792,0.80324805,0.47588652
0.35247576,0.47759044,0.20319955,0.3323943,0.51925135,0.3892149,0.22750503,0.53362584,0.45882452,0.48165756,0.152378,0.7230906,0.387424
0.52144545,0.5727123,0.28396583,0.47022325,0.6810869,0.493582,0.064939976,0.55250216,0.5940132,0.5959444,0.12902331,0.8945037,0.5538553
0.4056125,0.48133606,0.20555502,0.3770993,0.6011319,0.37928906,0.17470966,0.5500349,0.5229995,0.5292186,0.20325875,0.8860198,0.56747454
0.26896083,0.29983053,0.08373146,0.28066644,0.45845968,0.23652042,0.31722078,0.527528,0.33192208,0.35355234,0.29413295,0.30415356,0.1001436
0.6545339,0.70333785,0.44800526,0.61469287,0.832873,0.60263807,0.041304734,0.58379894,0.6898662,0.67497224,0.21005921,0.80098575,0.54097515
0.19579694,0.28098848,-0.0065177344,0.12359275,0.32577047,0.1392029,0.3952805,0.37566784,0.38644597,0.36963645,0.06835346,1.0930774,0.62887126
0.7833963,0.8044512,0.61464435,0.7430421,0.9174818,0.65733635,0.09293738,0.64004195,0.71810865,0.8090777,0.2860791,0.6007023,0.41206044
0.3876365,0.4559578,0.20127323,0.36273178,0.5610186,0.35282022,0.23560745,0.5682377,0.4602502,0.48804182,0.24909754,0.5915852,0.35856307
0.09239824,0.16846526,0.02745217,0.08170707,0.17782201,0.083874494,0.5296692,0.26214653,0.18199812,0.16399837,0.12682578,0.52488005,0.17011988
0.20355454,0.2753349,0.04056672,0.15812837,0.3418988,0.17916837,0.4014443,0.47529984,0.3828412,0.38629928,0.23209547,0.7861262,0.46138775
0.07184099,0.1457062,0.0061159953,0.02015146,0.1594575,0.067435086,0.5314255,0.28443906,0.19001909,0.1947633,0.086289406,0.68879783,0.29064703
-0.02156303,0.06966707,-0.033042356,-0.040792167,-0.03737262,-0.060536183,0.76661295,0.047120966,0.106400065,0.028428202,0.08630729,0.6136818,0.1713765
0.35863632,0.41317597,0.1321198,0.30213547,0.5441574,0.36341685,0.2013801,0.5221006,0.46920902,0.45620877,0.16888213,0.847328,0.5290329
0.30698928,0.3891147,0.083878435,0.28270045,0.4932946,0.30498394,0.2040055,0.5324879,0.47252688,0.46986753,0.21486777,0.85418564,0.56866366
0.44899496,0.5275101,0.2860976,0.41474736,0.6146258,0.40810665,0.18509194,0.5415412,0.49258426,0.5337595,0.23312259,0.6104049,0.38334817
0.23533174,0.35045987,0.065982856,0.20143826,0.4040691,0.23735482,0.33373207,0.50227004,0.39703044,0.40079477,0.15189616,0.796756,0.4643681
0.25167668,0.33061874,0.12015326,0.24988107,0.45099765,0.22193262,0.31016886,0.5396793,0.35885435,0.3613833,0.30687112,0.48311102,0.2826264
0.08716147,0.16420807,0.011464015,0.08503375,0.18045866,0.1127483,0.6075486,0.29606,0.2293256,0.1450968,0.11194384,0.6302297,0.21519877
0.0031169727,0.101311624,-0.023367636,-0.025767723,0.04650581,-0.008007372,0.69902945,0.19543476,0.1666743,0.15741737,0.058291927,0.8675624,0.37282938
0.35221046,0.44796947,0.21240108,0.34232938,0.5057994,0.298584,0.17467505,0.50332624,0.42008096,0.45318362,0.2448003,0.6581204,0.43277496
0.08723734,0.1532371,-0.036542892,0.03468893,0.18623254,0.084033296,0.54277295,0.31538174,0.19141118,0.18996304,0.14762564,0.5301291,0.20049442
0.43339437,0.5278845,0.22979967,0.39717236,0.59039026,0.37661433,0.2217884,0.60934263,0.53284323,0.6093113,0.22230299,0.8252514,0.5355327
0.047905583,0.11413398,-0.029062472,0.0055597867,0.07606679,0.029989256,0.67936623,0.1685089,0.19973834,0.16153899,0.06809151,0.800188,0.31633514
0.042012002,0.11751032,-0.0026066825,-5.0142407e-05,0.10467602,0.01679854,0.60944617,0.16860719,0.16788925,0.14955764,0.14823231,0.6499695,0.27040315
0.010499086,0.084158555,-0.03746173,-0.008151916,0.018208414,-0.04202015,0.7178862,0.06289546,0.12925117,0.07765731,0.061507717,0.7069829,0.25103074
0.24927035,0.30690733,0.091762245,0.21658675,0.404949,0.24468784,0.36715874,0.51257795,0.32268745,0.3538429,0.30904108,0.34211677,0.15601641
0.1821164,0.2713345,0.077764735,0.15122187,0.3573529,0.20572688,0.3123291,0.40140864,0.2782823,0.2718418,0.13905263,0.57762146,0.26975268
0.28230724,0.37704083,0.049577422,0.25361252,0.48269087,0.28364563,0.19583124,0.47319335,0.48779085,0.44019383,0.11054677,1.0642533,0.66842574
0.21492684,0.29453108,0.04675041,0.18354315,0.37744206,0.23664224,0.389247,0.5409121,0.30719903,0.30685183,0.2895805,0.3744527,0.1278964
0.12245524,0.26541224,0.01239894,0.09828665,0.25970614,0.12149299,0.41828248,0.3924763,0.34780133,0.35355455,0.09452291,0.9758666,0.5520937
0.059006114,0.1074453,-0.04016918,0.02626355,0.15145896,0.060924716,0.57668346,0.26829132,0.18545671,0.13263603,0.17099124,0.46414307,0.14175338
0.3633099,0.43368846,0.23009013,0.33805218,0.523394,0.33495328,0.20309958,0.545739,0.40549752,0.47836077,0.29978582,0.45784003,0.3040517
0.74198246,0.7699806,0.45733482,0.6937153,0.8841344,0.64714134,0.16109437,0.7253317,0.69229984,0.8626912,0.2911051,0.5817939,0.34727776
0.32617474,0.3627639,0.14002289,0.32637644,0.53681874,0.28313437,0.29164338,0.60088074,0.4021689,0.35826185,0.42930663,0.17261027,0.084005445
0.27052268,0.37820846,0.09530963,0.25066888,0.43627098,0.2492723,0.28713265,0.5209899,0.46593055,0.4655728,0.12663773,0.9158865,0.5317882
0.043669898,0.08866309,-0.023566477,0.04111579,0.13320512,0.043941848,0.6203855,0.21066213,0.116718195,0.08132937,0.19864196,0.38403612,0.08488029
0.25404215,0.31539127,0.10067581,0.22072236,0.43057904,0.23722167,0.28985032,0.51196903,0.36330494,0.36176863,0.26702464,0.5258268,0.29689878
0.31026548,0.3744802,0.14724638,0.3214239,0.4471449,0.28162736,0.31326425,0.56864065,0.39773932,0.43188462,0.30195948,0.4759593,0.24205945
0.07714157,0.16714182,0.012783684,0.031132929,0.18419863,0.054776557,0.570317,0.2807906,0.28904626,0.27028733,0.012895584,0.99091995,0.4628142
0.17560874,0.24935964,0.059246905,0.15257332,0.35051793,0.19388627,0.3671361,0.4378558,0.2863535,0.3129422,0.1994305,0.5670369,0.29805207
0.06818506,0.15626106,-0.0026129931,0.06831705,0.12049099,0.053854078,0.64044917,0.2711974,0.24029021,0.1812253,0.094642326,0.77905273,0.30553967
0.29410157,0.36739486,0.14205989,0.24923252,0.46815857,0.2708785,0.2954808,0.5283749,0.3542203,0.41739368,0.30295804,0.4347798,0.2482317
0.22241002,0.30469078,0.0788731,0.19579932,0.41271222,0.23846672,0.2702233,0.42213213,0.3180834,0.3316927,0.17362763,0.5541508,0.2940185
0.13091789,0.18526176,0.022469133,0.10517974,0.24053323,0.076198064,0.49093413,0.30194137,0.22882403,0.21405378,0.21923275,0.5474699,0.24452798
0.32111934,0.44307807,0.13425599,0.2706944,0.46347588,0.30438614,0.23514226,0.4808167,0.4537581,0.5094541,0.13035841,0.8160017,0.4939415
0.5314301,0.5890349,0.36865437,0.5016968,0.69503605,0.49186736,0.120506525,0.6172021,0.5980075,0.61473924,0.27795833,0.74010074,0.5224264
0.3826207,0.47612998,0.22650002,0.36701337,0.55710447,0.34367934,0.19656032,0.59019756,0.48931816,0.54363656,0.24732292,0.6928721,0.4414667
0.5717164,0.611809,0.38235253,0.53219575,0.7286385,0.50473213,0.1554018,0.5820302,0.5446161,0.6270666,0.25944912,0.5179221,0.3044746
0.06195515,0.12713417,-0.008659763,0.037268806,0.14964518,0.0662671,0.5736423,0.22037125,0.15622342,0.10556668,0.09955788,0.59297675,0.20720987
0.4045081,0.48114407,0.17591387,0.34647694,0.5583893,0.38193193,0.18185163,0.5534429,0.48812857,0.53076524,0.1742022,0.7641271,0.43148994
0.13429631,0.21545452,0.020791393,0.122304276,0.27017933,0.12362976,0.4954799,0.329548,0.34333193,0.30317104,0.032981634,0.9940225,0.50736165
0.32202354,0.38002542,0.1684947,0.2898076,0.47121474,0.3053946,0.2359463,0.45019242,0.4522737,0.4329222,0.11565913,0.8801371,0.5386717
0.34458825,0.44157884,0.13499482,0.32834837,0.51383495,0.32826072,0.21764524,0.51024693,0.4975463,0.4706368,0.16589467,0.95348394,0.5694561
0.119580716,0.20733199,-0.030476848,0.08933291,0.22941396,0.07989364,0.506654,0.35577664,0.25754434,0.2637998,0.21200028,0.57441044,0.27408856
0.39767045,0.44486424,0.22317,0.35967043,0.5883327,0.37850946,0.22236562,0.6304633,0.45055595,0.4938857,0.36492538,0.43865094,0.26524758
0.2844241,0.35943156,0.14743741,0.26251993,0.42996147,0.25560623,0.23457673,0.44296727,0.38163054,0.40017247,0.2017457,0.6785625,0.38716525
0.32107025,0.4208826,0.1815593,0.30760863,0.50435615,0.32109448,0.24500495,0.5847094,0.42039126,0.4695813,0.29055184,0.505067,0.30693
0.26716977,0.3790728,0.08465952,0.2552966,0.4597469,0.2813727,0.2519983,0.4929781,0.41340297,0.4198899,0.16244476,0.80983895,0.47397602
-0.029528817,-0.015061609,-0.07824682,-0.042967577,-0.016854525,-0.0627202,0.8183195,0.080251545,0.0460338,-0.07211444,0.17241511,0.30494034,-0.019254252
0.49911442,0.58321893,0.33117133,0.46634787,0.6764982,0.4691162,0.15517196,0.53183883,0.52236694,0.5879784,0.18679869,0.6302724,0.351161
0.2294611,0.29902357,0.049798496,0.18708958,0.36289713,0.20790328,0.36508623,0.46109378,0.3450144,0.36365232,0.23185706,0.66172236,0.3650611
0.071961775,0.1548439,0.028274462,0.03654463,0.15135872,0.0643703,0.5514565,0.2713286,0.17120989,0.15892242,0.19638166,0.50180256,0.18990083
0.19444473,0.3127934,0.023362588,0.18442167,0.36054426,0.17178479,0.34430078,0.44143474,0.37079495,0.4046664,0.09135866,0.8626402,0.49561018
0.07591812,0.15075406,-0.03075033,0.004985457,0.13941433,0.052755997,0.604993,0.28425032,0.25190356,0.25045395,0.039825894,1.09015,0.5393359
0.31047255,0.40937933,0.11629087,0.29419088,0.5216563,0.34819272,0.25601843,0.5099359,0.49677226,0.45651373,0.04584448,1.0719103,0.66658807
0.5417466,0.60140586,0.33837384,0.49955922,0.71433187,0.49245274,0.1763229,0.66945523,0.59192324,0.6519481,0.29415846,0.6392262,0.41567516
0.21122408,0.30396077,0.058288023,0.20302223,0.35446137,0.20870902,0.30720395,0.46447492,0.32975358,0.32671732,0.22562587,0.559378,0.28083807
0.46596578,0.5569142,0.28277647,0.42590666,0.6328846,0.43054205,0.16441977,0.4840361,0.53740776,0.59954214,0.14304349,0.83173776,0.5551617
0.17222954,0.2621185,0.01980697,0.14665222,0.34391078,0.1574756,0.37969625,0.4444995,0.31538022,0.29910448,0.26585555,0.55643606,0.30562866
0.6043733,0.6578235,0.2553054,0.5661631,0.77680206,0.55500835,0.10554493,0.7466044,0.664303,0.7484451,0.29457057,0.7461332,0.49978054
0.8676854,0.8475838,0.63702244,0.8236458,0.9809967,0.73667216,0.013999246,0.65357596,0.7792392,0.8622781,0.29109108,0.76805973,0.5209106
0.2685981,0.37065086,0.077198476,0.25021908,0.46807966,0.28000414,0.27898294,0.5329598,0.37965333,0.44319427,0.22160304,0.5762828,0.3473245
0.3828141,0.49031457,0.18554063,0.36483288,0.562759,0.34520587,0.15181592,0.57126594,0.5142116,0.53150374,0.25294203,0.7295769,0.4719631
0.16100597,0.26086766,0.044741087,0.11870289,0.24343558,0.1441791,0.43643123,0.41952753,0.27879864,0.31678408,0.16881663,0.66814893,0.33028013
0.4591832,0.5073968,0.22249396,0.42613953,0.6187346,0.43037125,0.11030294,0.50972867,0.558445,0.5162534,0.09909001,1.0151932,0.6640532
0.36360648,0.44361654,0.16012521,0.34384125,0.5517235,0.38300025,0.24064106,0.49165002,0.5013755,0.4877218,0.082248375,0.96854746,0.54715466
0.111775294,0.1812223,0.011574008,0.07015223,0.23630333,0.09985315,0.48748103,0.29274145,0.22830713,0.23473182,0.11328764,0.7158929,0.3067357
0.5915534,0.6096599,0.41234863,0.5391517,0.749459,0.5244908,0.14402351,0.6129053,0.57239616,0.63637453,0.28562063,0.4901703,0.2772398
0.5381842,0.5882955,0.32026088,0.5118143,0.7058728,0.47657502,0.14133754,0.64788526,0.57217574,0.61957455,0.2823091,0.6141228,0.3966362
0.42572162,0.47479585,0.28444034,0.40687013,0.5958689,0.39676657,0.24477425,0.6242023,0.47140318,0.5312363,0.35541853,0.40886724,0.25806218
0.0021261536,0.064021885,-0.057528324,-0.029734062,0.032653302,-0.023104561,0.6484272,0.10723491,0.114543624,0.0508731,0.12982808,0.5682266,0.16696255
0.017720718,0.122408986,-0.026541322,-0.023045197,0.021892346,-0.04875204,0.83390087,0.14722775,0.27526173,0.2292988,-0.048489004,1.1867728,0.5662859
0.37710154,0.50870496,0.20122848,0.34614298,0.539077,0.35824618,0.19968504,0.54096884,0.47216213,0.5367351,0.15452805,0.7515472,0.4522764
0.5555422,0.60761017,0.32465672,0.5383213,0.69948816,0.5194395,0.17664775,0.6183455,0.5827922,0.67406493,0.26006055,0.626221,0.35773844
0.5233631,0.57554275,0.28032017,0.4728231,0.69057107,0.48861593,0.165893,0.5796075,0.5453582,0.632069,0.20767519,0.66758776,0.3904149
0.14546275,0.23812112,0.053940527,0.1475436,0.30754125,0.16805042,0.36225587,0.40312532,0.2517839,0.23889071,0.21667364,0.45801434,0.21257739
0.22500509,0.32798287,0.069821596,0.22154295,0.35317534,0.20639737,0.3582499,0.4656146,0.3871282,0.3846257,0.18536198,0.71466666,0.37798005
0.3726395,0.44260442,0.22562055,0.37197822,0.5493064,0.37691092,0.2480169,0.56897616,0.43451774,0.45441824,0.27392018,0.4609208,0.1991636
0.37267014,0.44769725,0.18511619,0.39122257,0.5827428,0.31888703,0.22203887,0.5838681,0.44441867,0.49054217,0.3429226,0.429764,0.2871911
0.21307278,0.2852803,0.03843747,0.14082658,0.38046515,0.20821485,0.3439198,0.4505239,0.36195543,0.36317745,0.10721061,0.90587014,0.5151069
0.18848929,0.31195495,0.033492513,0.18307658,0.3560661,0.16326818,0.4210079,0.4506441,0.38155365,0.40381888,0.09824504,0.80870384,0.46973264
0.37095016,0.4621159,0.14588892,0.3586636,0.5765006,0.3610739,0.16635641,0.5611143,0.5471588,0.54639894,0.1677149,0.98374915,0.64413303
0.252092,0.38671768,0.061379828,0.2128575,0.4496641,0.2649751,0.25429508,0.45072967,0.43601242,0.422563,0.07973254,0.94687754,0.5358384
0.13764624,0.15940867,0.01421719,0.11263563,0.26619488,0.11105371,0.4723391,0.3555243,0.20277101,0.16435312,0.27501282,0.35279784,0.08914256
0.15236573,0.22203445,0.035499275,0.091063745,0.26474458,0.12199549,0.39935446,0.36563665,0.29149494,0.3061069,0.17648357,0.7106291,0.37858307
0.4384689,0.5004148,0.22720824,0.40641662,0.61794996,0.43431154,0.18956456,0.4840024,0.5067512,0.5390894,0.13887995,0.8248182,0.5192167
0.2700353,0.38108346,0.0523358,0.24371476,0.45965937,0.2533993,0.26983756,0.55767554,0.41481242,0.44230223,0.1963583,0.7861767,0.47984326
0.13582377,0.2292861,0.027519219,0.1095454,0.28435302,0.14952569,0.3872612,0.34881365,0.23268147,0.2706652,0.20528945,0.5776381,0.31058514
0.25666854,0.34447342,0.054879695,0.22005518,0.4103761,0.23714703,0.3082273,0.51850927,0.3809539,0.44026998,0.2890101,0.616327,0.39167464
0.24143091,0.3130691,0.041466177,0.2279434,0.37994832,0.2262271,0.3511582,0.45524374,0.34159282,0.3665013,0.17118204,0.5869689,0.27423668
0.49704596,0.5398363,0.33158225,0.49051115,0.66389954,0.45873302,0.17384794,0.52407175,0.5183045,0.5427659,0.21570817,0.6703364,0.392861
0.20402843,0.27384043,0.051628485,0.14187074,0.33586365,0.18966319,0.40852833,0.40425605,0.28970134,0.33891004,0.17913824,0.68936056,0.3288318
0.06707102,0.1362357,-0.061376706,0.010439124,0.16571948,0.05028949,0.5820702,0.26954114,0.23744951,0.215851,0.1283946,0.74247795,0.34538788
-0.057072986,0.02090022,-0.10036838,-0.069224685,-0.07626408,-0.07728651,0.81389445,-0.0039524436,0.094581045,-0.040111426,0.062050533,0.5870644,0.1164715
0.11177419,0.20660332,0.01760444,0.094859965,0.23122191,0.08946599,0.52140766,0.31829458,0.26344848,0.26954055,0.13229886,0.774363,0.39309466
0.27114174,0.3759506,0.055875234,0.27100033,0.46198732,0.29199252,0.25908095,0.52470344,0.42406312,0.4291528,0.16960865,0.78867507,0.4498536
0.38412586,0.46356377,0.18175176,0.36903358,0.5726508,0.39469016,0.18022786,0.54563874,0.5322544,0.51842403,0.17719883,0.9763873,0.58609337
0.3559245,0.46500087,0.14788811,0.3080509,0.52062345,0.35387567,0.24331579,0.54357046,0.46436352,0.5352313,0.1477309,0.7745728,0.42835367
0.054475855,0.11478673,-0.0125903245,-0.012281932,0.086861834,0.02824192,0.69183123,0.1560789,0.20979732,0.19800234,0.09108874,0.83437884,0.33188796
0.20636699,0.27266747,0.07286909,0.19178438,0.37229156,0.19310348,0.37251186,0.478541,0.31042644,0.30773562,0.2822628,0.44025236,0.22464176
0.3912953,0.46021476,0.19432604,0.39286718,0.57659006,0.35289666,0.3033453,0.5810781,0.45922294,0.5017583,0.26872814,0.483415,0.26285046
0.09413411,0.13483101,-0.04105523,0.07318161,0.20878172,0.062173843,0.59329695,0.3103978,0.20379479,0.19189945,0.21587466,0.53179324,0.2201245
0.43372566,0.5010401,0.19070092,0.42829263,0.64595425,0.3960352,0.15458092,0.6372235,0.5462145,0.5891642,0.32578966,0.58779484,0.39128035
0.07786408,0.17587551,0.0065599866,0.046040498,0.17197363,0.07606723,0.5339146,0.24702051,0.25856572,0.25038382,0.06381705,0.87596965,0.43795788
0.22861221,0.33402693,0.03327273,0.18432595,0.36365253,0.21417068,0.40698928,0.4814487,0.3798799,0.4319417,0.15073249,0.8324664,0.45135677
0.35180914,0.4252356,0.1656227,0.3184024,0.5411384,0.34488684,0.22384286,0.5913853,0.45302865,0.49088687,0.29866523,0.5341245,0.36018014
0.043507237,0.13062379,-0.03879868,-0.014090393,0.075215064,0.056959376,0.64752215,0.21454528,0.1802189,0.14194125,0.11685981,0.6288089,0.20520131
0.050528895,0.14786483,0.019263308,0.031925786,0.11200507,0.032290146,0.62082165,0.19317378,0.18420969,0.13840048,0.0663296,0.7549402,0.3031115
0.2901701,0.4153979,0.123409614,0.2801953,0.45910832,0.306219,0.2725427,0.5764733,0.40890357,0.47448027,0.23467267,0.5937179,0.34663296
0.26515368,0.35576138,0.08562502,0.21709019,0.43728006,0.27522343,0.29320553,0.519927,0.40768373,0.42357075,0.11415596,0.8561968,0.46462667
0.3387362,0.40972278,0.20573574,0.296064,0.5047884,0.31491268,0.20655102,0.4930336,0.38456142,0.42541346,0.25703487,0.56570125,0.32967383
0.5099394,0.5707626,0.34141684,0.45794746,0.66692495,0.484313,0.14159384,0.575955,0.5591148,0.5971204,0.2412778,0.76314557,0.49686754
0.15883893,0.23908263,0.015825436,0.121252075,0.3248365,0.14147766,0.4085939,0.35190132,0.35289812,0.31623784,0.113182984,0.9503223,0.5397043
0.038781855,0.09371348,-0.018826647,0.031703815,0.09730983,0.019994317,0.7575116,0.23318765,0.19499482,0.10890962,0.104237475,0.6548448,0.23197217
0.1576827,0.2788643,0.01703405,0.09640392,0.23814839,0.14592116,0.45572042,0.36968645,0.3767303,0.38243166,0.035687275,1.0653455,0.57281184
0.26055747,0.32767233,0.12583636,0.2516414,0.41964212,0.25850224,0.28577456,0.512099,0.32433784,0.34923667,0.2826883,0.4398,0.21634693
0.25834128,0.3738328,0.05053041,0.20696805,0.42122024,0.23701681,0.30081093,0.45509756,0.39527738,0.44569683,0.14709945,0.8068446,0.48945254
0.37012085,0.44826177,0.18678924,0.37567082,0.5506966,0.35053366,0.22144467,0.57194865,0.433893,0.4768262,0.30256867,0.43255174,0.24205069
0.30528715,0.3806141,0.14121829,0.25656718,0.48165005,0.30152723,0.19990262,0.49310997,0.39591694,0.42425102,0.2506473,0.62773156,0.3920933
0.14751707,0.28042835,0.028055988,0.15921052,0.26661834,0.16606218,0.46381038,0.3882797,0.34281123,0.3437879,0.03458722,0.9266386,0.45251048
