CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
0.4446162,0.567515,0.41847616,0.62615955,0.7578805,0.61144686,0.0057970136,0.80134386,0.6382831,0.5404168,0.710958,0.22487882,0.37422535
0.56223977,0.6937051,0.5017218,0.62929857,0.828326,0.5935123,-0.0021972507,0.8034459,0.7122971,0.7233546,0.6473177,0.30928212,0.3870928
0.601444,0.6246362,0.50004137,0.56790435,0.78555816,0.61295784,-0.04889673,0.63638693,0.845697,0.753352,0.5631514,0.36010784,0.4315827
0.6209444,0.6578075,0.6005366,0.5004145,0.7001072,0.45320672,0.10863289,0.6687986,0.749035,0.76615435,0.60907733,0.24722415,0.2997467
0.48411632,0.67789936,0.44648623,0.6809115,0.90036637,0.5625766,0.016442537,0.7879828,0.63025004,0.6568219,0.7349393,0.26254812,0.41230452
0.64106584,0.6618161,0.62489,0.5144832,0.7078806,0.45519358,0.08804849,0.68040377,0.75833046,0.77169466,0.60585475,0.23233591,0.28818035
0.45348054,0.653392,0.43920904,0.5310617,0.807382,0.66286886,0.033482864,0.76948065,0.6898078,0.78893614,0.6500527,0.51119584,0.44360793
0.51859087,0.6577571,0.48617882,0.59205794,0.7992735,0.57466686,0.04768227,0.769833,0.69308656,0.70191604,0.6833176,0.29842293,0.37978253
0.55635303,0.7096255,0.45669383,0.59197974,0.846997,0.55721676,0.07488105,0.7648325,0.6608375,0.69182926,0.67145437,0.31431326,0.36506805
0.47132057,0.5801187,0.42959106,0.6335757,0.7773806,0.6113314,-0.010809824,0.7832523,0.66039634,0.5542916,0.7170129,0.21512134,0.38319352
0.61496085,0.6465111,0.59152734,0.69865805,0.8997462,0.6227832,-0.12972954,0.7937182,0.74175847,0.726275,0.7171731,0.18630728,0.32040143
0.42908153,0.5637646,0.4235906,0.57828057,0.7326559,0.58775127,0.051367283,0.7591347,0.64435935,0.5453741,0.71253353,0.25537252,0.3909045
0.53219366,0.66831625,0.48066926,0.6091334,0.810932,0.5818811,0.03395018,0.78906566,0.69494146,0.7171573,0.65436935,0.3045373,0.37746608
0.5232849,0.6630548,0.48303658,0.606798,0.80238813,0.5871315,0.035432518,0.8032534,0.69026196,0.71364534,0.6623111,0.31248808,0.38787422
0.55853224,0.6840381,0.490568,0.63124585,0.83307266,0.59197074,0.0056399256,0.8038837,0.7003734,0.72556794,0.65947133,0.29115638,0.37169462
0.30003145,0.35310328,0.31114957,0.6524963,0.70518035,0.6459168,-0.020579636,0.85602283,0.519372,0.5687265,0.57856524,0.081120685,0.16604489
0.42574367,0.4976071,0.36718816,0.6691017,0.80972105,0.626664,-0.013215914,0.86526656,0.56773704,0.75259805,0.5337703,0.15405536,0.15457541
0.56224406,0.69245917,0.47907808,0.61895204,0.8265799,0.5888909,0.015535846,0.79298073,0.7090819,0.73238766,0.6367442,0.32060027,0.39660874
0.50851125,0.73030967,0.4479857,0.5853374,0.7772095,0.5434512,0.0860703,0.81450135,0.62006027,0.67373675,0.65382636,0.35524863,0.36883363
0.40686384,0.49974442,0.33715203,0.6629041,0.7765956,0.621713,0.01917988,0.91452014,0.5367951,0.7550336,0.49689263,0.21541648,0.18730116
0.29287082,0.35433114,0.31762958,0.6658638,0.7187312,0.66045886,-0.027000025,0.88073516,0.5165144,0.5659372,0.58663106,0.093296096,0.17065609
0.56128335,0.80411553,0.5665359,0.5847397,0.69947845,0.4610027,0.008084714,0.7787155,0.6868669,0.51818377,0.5388162,0.4813404,0.60318637
0.5295447,0.6775552,0.46091872,0.6059146,0.79068285,0.5735448,0.040030077,0.7943746,0.68877894,0.71062785,0.6392015,0.32362005,0.40909785
0.555653,0.6769513,0.48507825,0.62458766,0.82978994,0.59080476,0.0173423,0.79767805,0.7061114,0.7331027,0.65716034,0.3010109,0.3831919
0.44297814,0.5965199,0.34227663,0.6458417,0.8310592,0.54227346,0.09421262,0.75405896,0.6132977,0.66476226,0.7581194,0.2598534,0.4674651
0.4853627,0.4415663,0.37665725,0.6316676,0.78847027,0.6716545,-0.07836778,0.7491721,0.7081509,0.81377584,0.421929,0.21134402,0.18360603
0.46208888,0.69244695,0.4364559,0.5451665,0.732141,0.5186973,0.14256918,0.79960257,0.5956627,0.64690465,0.65974444,0.36166316,0.37325272
0.5828359,0.5947024,0.520457,0.6713255,0.8462168,0.6075735,-0.07669061,0.76486945,0.73639524,0.74137515,0.74763584,0.17271556,0.36683372
0.4909543,0.792427,0.5584695,0.5101751,0.69544965,0.55292004,-0.011602342,0.7863006,0.69205856,0.5971307,0.4953105,0.74171567,0.6860487
0.43074068,0.6254326,0.45847857,0.65213144,0.6884923,0.51357985,-0.021928385,0.8945439,0.56145644,0.55653065,0.40389764,0.34891853,0.39644548
0.39927182,0.59698695,0.42121917,0.6308398,0.9419657,0.6602512,-0.050696045,0.7350001,0.6100302,0.7460971,0.80420315,0.38154477,0.42748213
0.56119984,0.6822108,0.4995646,0.63206756,0.8369167,0.59923774,-0.00752379,0.7916452,0.7214001,0.7280616,0.6497055,0.3003371,0.38379124
0.4744088,0.6919301,0.3938901,0.66437715,0.88322276,0.547339,0.049319416,0.7820836,0.60533816,0.6744104,0.71675175,0.29191348,0.42976248
0.60703886,0.64144325,0.5764768,0.6839077,0.89901125,0.6165847,-0.10701584,0.770545,0.74305165,0.7441554,0.72318715,0.1881295,0.31364736
0.5320467,0.53223306,0.5898192,0.5013466,0.63401294,0.47872472,0.0857417,0.6655734,0.7243715,0.60824746,0.6805724,0.15686384,0.28830317
0.6401371,0.6167539,0.50307393,0.5857835,0.8218513,0.63558304,-0.077415764,0.63633657,0.8692529,0.7862585,0.53076416,0.35033074,0.40514976
0.51486284,0.7293227,0.4734899,0.5985708,0.779916,0.54959095,0.061244905,0.8208621,0.63140196,0.6610252,0.66583675,0.3401248,0.36715642
0.6259253,0.6528282,0.62257546,0.4998749,0.69971913,0.4479226,0.10354918,0.6593862,0.7614802,0.7501437,0.6129432,0.23873954,0.30627716
0.55357254,0.667694,0.49451786,0.61686707,0.8278356,0.58460385,0.018885091,0.773799,0.7116432,0.7225908,0.6638805,0.28370398,0.36257964
0.48336512,0.6759247,0.43219355,0.68377674,0.9001578,0.5677941,0.012961894,0.78675795,0.6297696,0.6568021,0.7340907,0.26194084,0.4146787
0.37512034,0.5749888,0.3119929,0.62353307,0.8014935,0.56718814,0.09336129,0.8655157,0.44658226,0.6476099,0.57779413,0.20348325,0.12789743
0.5276903,0.47658128,0.47217834,0.58705497,0.75881726,0.6568638,-0.09362367,0.6220502,0.82466453,0.61458194,0.60596776,0.24998204,0.38099986
0.4235679,0.6375809,0.37160078,0.50564617,0.70799094,0.5107786,0.17037061,0.7290233,0.58988196,0.62549245,0.6453941,0.361561,0.40266022
0.60148233,0.7408906,0.44991395,0.6250557,0.88756573,0.5777579,0.029477507,0.78004,0.6667113,0.7205448,0.66009456,0.3009209,0.34307733
0.46099353,0.63189816,0.35033554,0.6200925,0.8646526,0.5130747,0.13204521,0.72126305,0.5816057,0.64022034,0.7808107,0.23994994,0.41327626
0.43084514,0.49830288,0.36976343,0.5693251,0.7219866,0.56872714,0.10317612,0.7292778,0.6320888,0.55149585,0.768335,0.20340513,0.39925048
0.3839511,0.46166056,0.39321336,0.5834682,0.71277493,0.43859273,0.12122303,0.7319198,0.4951815,0.700547,0.54608405,0.0742722,0.11462608
0.40127176,0.6415196,0.3930251,0.46533287,0.7402378,0.6081631,0.11652678,0.707784,0.6469527,0.7336866,0.6527644,0.52319545,0.43555015
0.56156635,0.6263421,0.45032316,0.62860155,0.80788773,0.59227496,0.023378357,0.7844553,0.7248318,0.75943375,0.6811354,0.27373776,0.4230535
0.6069747,0.6321485,0.49412066,0.56606686,0.8124676,0.6081823,-0.03298159,0.6265686,0.83350015,0.75983936,0.5762771,0.353013,0.40852773
0.3927883,0.42487139,0.30278563,0.6606406,0.76151,0.62336975,0.024263442,0.86492527,0.5594993,0.7510608,0.5706948,0.13466944,0.22140291
0.4275422,0.49206167,0.38966882,0.6890568,0.8192293,0.64403284,-0.047138035,0.8863108,0.57673293,0.74678934,0.5344275,0.14376858,0.15620184
0.56629455,0.6746492,0.49305105,0.6294079,0.836646,0.59294456,0.004541427,0.7928054,0.70741636,0.73234695,0.6460045,0.27864274,0.3447458
0.4471292,0.6589098,0.4038135,0.62696767,0.8392664,0.5381721,0.078035265,0.75514233,0.61194277,0.6459079,0.7255897,0.28621486,0.41988605
0.5571953,0.6824247,0.4791933,0.6181234,0.8286944,0.5856941,0.022256866,0.7902516,0.6999372,0.7317074,0.6638782,0.2989002,0.38324726
0.5972378,0.56362844,0.5297542,0.68816644,0.8578041,0.6113824,-0.085782394,0.7728502,0.74413997,0.74540126,0.7526666,0.14314455,0.36133805
0.51434785,0.6615105,0.4594915,0.5949272,0.7905149,0.57258123,0.054052457,0.7818653,0.67910993,0.68902415,0.66721773,0.3078474,0.39623582
0.53614426,0.7463775,0.6420505,0.3274036,0.5060303,0.37381625,0.15969488,0.62112397,0.71736634,0.6459938,0.4433058,0.681858,0.5910648
0.49517748,0.6633615,0.40793926,0.5908067,0.7583778,0.548942,0.10163146,0.799784,0.6353117,0.67955524,0.69494504,0.3250835,0.41421795
0.3007856,0.46455562,0.26811612,0.52746046,0.7837765,0.66765434,0.09064147,0.81355965,0.4890536,0.7892785,0.5371989,0.3766312,0.18218508
0.5434724,0.7778336,0.54728955,0.5870702,0.70114654,0.46851617,0.02189681,0.78324413,0.6764089,0.50848895,0.5571175,0.4599849,0.59215796
0.5142714,0.5138841,0.559414,0.6917777,0.82940847,0.6559782,-0.1614379,0.7713215,0.71672976,0.5560404,0.7733761,0.11066274,0.31926003
0.50030947,0.72027624,0.45739228,0.5736073,0.76362175,0.5389179,0.09463316,0.80744165,0.62187517,0.66762954,0.6657746,0.3533131,0.36978072
0.44460475,0.74132764,0.41078207,0.50126994,0.71883893,0.48803055,0.17531633,0.7388689,0.5686721,0.5839711,0.6859734,0.40906334,0.39787304
0.48234636,0.7893857,0.48646933,0.6347778,0.75195616,0.4219659,0.04097472,0.77566606,0.5912692,0.44770753,0.60140485,0.44490606,0.6323137
0.4331262,0.5480392,0.4261366,0.6179173,0.7457391,0.62442696,0.001464352,0.80762446,0.6485628,0.5627022,0.68892485,0.23440918,0.36521095
0.40076113,0.5476394,0.3651893,0.48043182,0.7239572,0.6198475,0.12869942,0.72423595,0.6607459,0.7752689,0.69351417,0.4698497,0.47176927
0.5331547,0.6192963,0.41004688,0.6087962,0.8729393,0.5789403,-0.014060155,0.60229075,0.75392944,0.69709456,0.6156055,0.3359179,0.44792134
0.54616416,0.67123014,0.47193015,0.620328,0.812671,0.5876111,0.020870104,0.7966607,0.70069945,0.7270837,0.6491995,0.30054632,0.38600463
0.4265005,0.5460769,0.43954462,0.58943117,0.7398518,0.6070991,0.031396568,0.77180594,0.6565711,0.55362904,0.71597135,0.24725762,0.38165307
0.33763033,0.49178433,0.29196385,0.69530433,0.8429038,0.5733538,0.030754164,0.8352236,0.4733348,0.66448593,0.6008533,0.12857611,0.19430855
0.43573734,0.55437267,0.42876744,0.58819616,0.74503493,0.5903975,0.049670592,0.7539237,0.65480995,0.54964834,0.72134906,0.24362211,0.3805752
0.6233543,0.6463735,0.5754291,0.70021445,0.9127123,0.63374174,-0.12366899,0.7950298,0.74904937,0.7623358,0.70408094,0.19993693,0.3115219
0.5829496,0.68338436,0.5121758,0.637393,0.8332286,0.5988543,-0.019309089,0.8001507,0.73300767,0.750936,0.641311,0.29312125,0.3837705
0.5520325,0.7942871,0.5546483,0.5807594,0.7014311,0.47710347,0.033251792,0.7949847,0.69071317,0.54425883,0.5462731,0.49127364,0.5863255
0.42906332,0.5369052,0.44177407,0.60281265,0.7441053,0.61521655,0.017106295,0.78173405,0.6564672,0.5558576,0.7254776,0.22691308,0.36787534
0.57059467,0.6797112,0.5157358,0.6430598,0.8539461,0.59826523,-0.013146743,0.7978386,0.7183414,0.7230714,0.6647843,0.27704617,0.36644843
0.43939108,0.7276117,0.404441,0.5176928,0.6949865,0.49667186,0.1415334,0.75509554,0.57346046,0.6022661,0.65569896,0.39214215,0.3905812
0.5785699,0.54446226,0.4208735,0.54618776,0.75088274,0.58898777,0.027536228,0.61196846,0.82464427,0.7747767,0.58903205,0.32394958,0.44819868
0.566702,0.67228377,0.50728357,0.64633214,0.8421981,0.60215414,-0.018764004,0.80925584,0.7127502,0.73113614,0.66041857,0.2699979,0.36048737
0.49995834,0.7487762,0.4592176,0.5520667,0.7776233,0.51602274,0.13498402,0.7972393,0.5857842,0.62556696,0.68916804,0.36286506,0.3450032
0.5082505,0.6922028,0.40904558,0.57453656,0.75591105,0.55101377,0.067296684,0.7587691,0.6563365,0.672593,0.6501812,0.33311513,0.4213676
0.55074584,0.67975664,0.48426613,0.61264575,0.7993162,0.58880454,0.018716335,0.80561954,0.7081045,0.7393159,0.63447237,0.3239232,0.39583814
0.3371647,0.5203639,0.34829772,0.51473874,0.71448225,0.6862719,0.050363287,0.77157545,0.6276665,0.62110347,0.6992998,0.43727085,0.44232607
0.51834,0.7070853,0.47662485,0.59415513,0.7972187,0.556942,0.066189975,0.80396223,0.6422582,0.6612997,0.683832,0.3170064,0.35964945
0.5407673,0.66321975,0.5021966,0.6144043,0.8074961,0.58123827,0.019477963,0.786963,0.7076266,0.71175677,0.66564393,0.2869846,0.3775736
0.458449,0.67968583,0.40015048,0.6533849,0.8558045,0.5442732,0.061094522,0.78840786,0.5996887,0.6404618,0.716466,0.28500724,0.41869873
0.33931684,0.3686341,0.49315783,0.57305044,0.7381828,0.7537507,-0.15742385,0.74836475,0.67019576,0.5973105,0.7827412,0.30291396,0.36091962
0.6231929,0.6338821,0.47402948,0.4819209,0.6918695,0.41247958,0.19149756,0.6299936,0.6842957,0.73623437,0.65872324,0.20930248,0.31870073
0.623253,0.64811784,0.59100735,0.69517875,0.9086953,0.63100827,-0.14315598,0.7761337,0.75466484,0.73475456,0.7150383,0.1869246,0.32171354
0.48042262,0.7069913,0.35899866,0.6635901,0.8728135,0.5435995,0.050907105,0.7818733,0.58543515,0.6416014,0.7122028,0.27712685,0.4239394
0.57886624,0.6817608,0.52127403,0.64700365,0.8522886,0.6033566,-0.022022545,0.80590487,0.7229568,0.73328745,0.665487,0.27815497,0.3643482
0.5496249,0.6734742,0.48161575,0.6123901,0.8167498,0.5841104,0.025800526,0.78412163,0.7061957,0.730222,0.6547538,0.30180597,0.38163736
0.528671,0.67372775,0.45521918,0.5904393,0.7929713,0.5678341,0.0501277,0.7613816,0.69036764,0.70825326,0.6515775,0.31260735,0.39114767
0.4324103,0.53851426,0.430629,0.6013686,0.73866284,0.6051347,0.031105772,0.7789162,0.6495306,0.5453843,0.71101224,0.22972414,0.35749194
0.4003989,0.61151135,0.29155782,0.59718835,0.762592,0.5104914,0.1514903,0.75986964,0.5634021,0.63449794,0.70132625,0.3174639,0.49129707
0.53245574,0.59986746,0.42328745,0.6164235,0.78743273,0.57749397,0.04727964,0.76365584,0.70557594,0.7285072,0.700595,0.24907584,0.42378813
0.5598874,0.6787757,0.49199423,0.630677,0.82853806,0.5903586,0.009371728,0.803029,0.7073273,0.728675,0.6579405,0.29428995,0.38142392
0.567103,0.69044644,0.47139558,0.6399876,0.84104484,0.5966728,-0.001156047,0.8068798,0.69466126,0.71203,0.6474751,0.2874741,0.36946693
0.4780988,0.35309166,0.3383898,0.72004265,0.8194022,0.7038456,-0.16463324,0.78873754,0.6591262,0.82818466,0.5097588,0.054173633,0.10150595
0.5322598,0.657479,0.5222707,0.5418834,0.7520801,0.4074062,0.15894488,0.67298806,0.64221364,0.70795447,0.6707585,0.22687241,0.32581952
0.4739834,0.7970723,0.49710575,0.6215729,0.7624798,0.4267046,0.048968136,0.76105386,0.59825325,0.45539886,0.6236431,0.46210775,0.6370659
0.5748441,0.6704299,0.5056293,0.6339319,0.83627766,0.5997709,-0.0067004412,0.802666,0.72478354,0.7626343,0.6438491,0.28769046,0.3692614
0.46826676,0.72885394,0.44555485,0.5421473,0.71976703,0.52053493,0.11055845,0.7853539,0.600855,0.62781787,0.6718188,0.3779323,0.3840766
0.47811818,0.67283744,0.4238298,0.6694461,0.8859068,0.5576484,0.034950867,0.78230494,0.6230906,0.6587215,0.72546613,0.26627654,0.4095043
0.29375422,0.4631914,0.2520993,0.58373463,0.77612257,0.70246005,0.007410899,0.86540663,0.49461913,0.7902854,0.5025404,0.36445358,0.21255895
0.67240906,0.61079735,0.70418453,0.55533934,0.74587876,0.46470666,-0.012362421,0.6484441,0.7801397,0.7604642,0.68442464,0.117868334,0.24339601
0.6444438,0.6762434,0.590358,0.52142406,0.7186263,0.44979972,0.09058496,0.67234963,0.7390639,0.7561082,0.61946565,0.2196862,0.2912611
0.55037,0.6112365,0.44686195,0.62888396,0.7990764,0.5868151,0.036757857,0.79480654,0.7133949,0.7545841,0.67524254,0.2650243,0.4100884
0.55885136,0.7071427,0.46208948,0.5907255,0.8538954,0.55734795,0.074192405,0.75795454,0.6606092,0.69967103,0.6695136,0.30215508,0.33685374
0.5368819,0.6754879,0.52501607,0.434922,0.61976063,0.39041436,0.23472485,0.6864333,0.62144953,0.69742256,0.60195136,0.31055123,0.25951186
0.569697,0.78802776,0.5858362,0.60724735,0.7239613,0.4860049,-0.018620059,0.7933056,0.70753616,0.53312737,0.5496361,0.45822844,0.5902594
0.48230356,0.7265603,0.4328044,0.5559833,0.7482559,0.512582,0.1154975,0.76803666,0.6030514,0.63138247,0.6595371,0.35729393,0.3655115
0.462156,0.5493126,0.46982116,0.62385684,0.77001214,0.6256433,-0.01921694,0.78133744,0.6858668,0.5745959,0.7181862,0.21410292,0.36531952
0.5626174,0.67529976,0.49986073,0.63625365,0.824155,0.5981766,-0.013837069,0.79892325,0.72057295,0.7224667,0.65278935,0.2870082,0.38506117
0.5883484,0.53721416,0.51916605,0.6773323,0.8449921,0.6176627,-0.10238874,0.74294806,0.749311,0.7441507,0.7721298,0.13380758,0.37170303
0.40065193,0.6026449,0.39435834,0.4178321,0.6065741,0.3403107,0.30332676,0.60194844,0.5439747,0.6114076,0.64918506,0.3072754,0.3715903
0.5794629,0.5796875,0.5339465,0.48137712,0.6346607,0.4486351,0.15541923,0.66962767,0.7411698,0.76809895,0.631497,0.24968696,0.3710655
0.32035652,0.17223065,0.35373497,0.7460895,0.75133413,0.7053181,-0.15602025,0.85577863,0.5561382,0.5888826,0.71024776,-0.11899082,0.12496714
0.45497507,0.86094594,0.48108912,0.6202575,0.730801,0.40043563,0.07712212,0.82344294,0.518807,0.4069966,0.62018347,0.49222112,0.60524327
0.55706406,0.67312485,0.48483807,0.6318532,0.82992524,0.5954769,0.008640051,0.80555135,0.7057192,0.73123735,0.6466116,0.29398158,0.37248012
0.5844027,0.8031818,0.5851413,0.60760427,0.7137697,0.48124886,-0.019703314,0.8098526,0.7071719,0.56084156,0.5280831,0.48467308,0.6056096
0.42622438,0.49745172,0.38603178,0.6775858,0.8054671,0.6360977,-0.03147465,0.8792932,0.5778209,0.74157566,0.54900116,0.14917895,0.16983184
0.5384228,0.74419445,0.49974966,0.56939244,0.6779541,0.4601128,0.05930066,0.7571508,0.68591374,0.5441853,0.57883734,0.45693576,0.6324222
0.5214826,0.6443206,0.48523992,0.7234426,0.9434131,0.5804632,-0.069387645,0.7766361,0.63852024,0.68277335,0.7869011,0.17873569,0.36594567
0.2582868,0.45087093,0.27104428,0.52029157,0.7006546,0.65046716,0.073604286,0.79947364,0.51575786,0.75214535,0.5238458,0.38527966,0.26187247
0.49576747,0.81703305,0.50188345,0.54620796,0.64654493,0.44352084,0.089711696,0.81405354,0.6007943,0.48537108,0.55164033,0.5138191,0.5647467
0.5095955,0.6797791,0.3700321,0.5967195,0.73127717,0.5270307,0.09960693,0.80838245,0.60070485,0.65083855,0.68839866,0.29617056,0.40991887
0.53381693,0.7064768,0.42469692,0.5462091,0.808835,0.5304399,0.123034865,0.73151785,0.63008285,0.65971726,0.6655815,0.32762426,0.35274988
0.49421704,0.71056634,0.45516324,0.5741933,0.7510213,0.5394706,0.090619534,0.8120168,0.61666447,0.6525898,0.66259074,0.3406761,0.3615523
0.5393939,0.68385464,0.4609319,0.61622775,0.8114777,0.58291376,0.034560442,0.8036266,0.68662864,0.7192383,0.6363074,0.32130203,0.38686234
0.5642558,0.685957,0.47757024,0.625242,0.8312308,0.5957004,0.008981273,0.7960904,0.7119158,0.7442355,0.6406495,0.3120156,0.38723063
0.5861434,0.7993707,0.59631044,0.61879253,0.73230743,0.48976701,-0.032952234,0.81050336,0.70781726,0.5387146,0.5348785,0.4615569,0.582289
0.6242043,0.65287906,0.6157768,0.50347114,0.68939793,0.45935738,0.0954659,0.6780588,0.7622019,0.76231563,0.5976551,0.25136754,0.30711275
0.46360037,0.67483467,0.39625984,0.6432604,0.84639686,0.5376745,0.0675506,0.77202225,0.6089032,0.6498619,0.70895046,0.2853014,0.4248256
0.43717328,0.541525,0.44623807,0.61303186,0.74151057,0.61054146,0.007230401,0.7851205,0.6665277,0.5586977,0.71288955,0.22467147,0.38498053
0.39264554,0.48058474,0.35879856,0.6613957,0.797365,0.62813044,-0.017370582,0.86231565,0.5505913,0.735574,0.5221798,0.15714209,0.15390915
0.5601413,0.68184173,0.5004858,0.62697345,0.8267196,0.5897648,-0.0036497414,0.7849872,0.7190994,0.72382367,0.65469986,0.29273763,0.3869375
0.43030965,0.47190928,0.40392864,0.61241794,0.7069107,0.61006397,0.03002417,0.7787925,0.67927086,0.5859489,0.74194044,0.20038745,0.4300766
0.52238417,0.7315952,0.47395426,0.60383916,0.78265136,0.5501886,0.06000033,0.8339251,0.62538534,0.66782,0.65923524,0.3351621,0.3543495
0.5937705,0.6505141,0.55163366,0.66367495,0.87075436,0.6038757,-0.081611976,0.76072466,0.7316176,0.7314057,0.7107285,0.19455194,0.3121451
0.43327513,0.36659175,0.2784054,0.6044593,0.73994493,0.6448711,0.001223579,0.71316016,0.6788312,0.80819327,0.48132277,0.18570107,0.24526185
0.5651071,0.7765116,0.56498635,0.6022352,0.70151144,0.47705334,-0.0035190731,0.80349916,0.69313973,0.53467834,0.5257784,0.46204132,0.5894119
0.5619993,0.77812666,0.5688044,0.5956093,0.7074352,0.48143762,0.0038305968,0.7975489,0.6972804,0.52911633,0.5345717,0.4719435,0.5894779
0.4191573,0.61652434,0.4252007,0.5039789,0.76993227,0.6513883,0.0694682,0.7661576,0.6713031,0.77683055,0.6472214,0.52024144,0.4466284
0.55456585,0.6922804,0.46072078,0.63315845,0.8151139,0.5825535,0.013066843,0.8090277,0.6883573,0.70672166,0.64385474,0.30110738,0.39703482
0.5551574,0.6785231,0.49470025,0.6193992,0.81256795,0.58375436,0.01071246,0.78771925,0.7113613,0.7116005,0.65804005,0.2944954,0.38802582
0.4770506,0.6097765,0.55827063,0.5068195,0.53381234,0.34938383,0.09922278,0.75258005,0.57639205,0.5713133,0.35597932,0.2999066,0.3094931
0.50756335,0.46046394,0.57501197,0.6908395,0.82271165,0.65547687,-0.18497011,0.7524529,0.70732284,0.5457117,0.7844996,0.05925484,0.27344054
0.23632264,0.5117454,0.25385758,0.53460467,0.70244247,0.6467859,0.09272629,0.89118576,0.41702607,0.7035978,0.5252353,0.42902112,0.20933643
0.5443771,0.64882797,0.562008,0.37815383,0.6646765,0.49673557,0.15929115,0.6095719,0.7478919,0.8584641,0.6048355,0.4692306,0.37150896
0.591604,0.6940436,0.5888494,0.46541694,0.65809476,0.4044249,0.16735142,0.67043954,0.6850706,0.69448286,0.6171471,0.27149263,0.28724146
0.57731605,0.6867714,0.5068917,0.6346712,0.83393544,0.59287024,-0.006886661,0.800521,0.72132796,0.736155,0.64386666,0.29305527,0.37678042
0.53940046,0.6715758,0.47198313,0.6045302,0.79930025,0.5811451,0.037950695,0.79483,0.69402295,0.7220251,0.6397744,0.3131969,0.37934184
0.37883347,0.48318648,0.31486902,0.6592279,0.7728573,0.62272274,-0.0019247085,0.8851286,0.52133447,0.7380835,0.4888329,0.18753606,0.16951713
0.5243383,0.65494555,0.47776338,0.5951305,0.79082805,0.57580626,0.039472073,0.768824,0.69664127,0.7005222,0.6790868,0.29023764,0.38480157
0.4444484,0.63549477,0.41995907,0.52420586,0.7876299,0.6504694,0.055709988,0.7700927,0.6751148,0.7878345,0.6597948,0.4955213,0.44356978
0.72860587,0.58870214,0.6660663,0.45863563,0.7000747,0.4837647,0.017440438,0.49990916,0.92649,0.8472747,0.48708713,0.27713802,0.28586796
0.3676613,0.42718804,0.2649027,0.64793336,0.82616407,0.6094794,-0.026184231,0.6831092,0.5933653,0.70667595,0.4911248,0.19507879,0.2376039
0.526885,0.7388985,0.4738165,0.5984099,0.77905136,0.54888463,0.064796984,0.8301588,0.63591903,0.6787695,0.6457011,0.3588181,0.37171957
0.46386936,0.539568,0.4723764,0.6423594,0.769128,0.63512164,-0.037451774,0.8030689,0.68780327,0.57527715,0.7198763,0.20385382,0.371711
0.56493795,0.6996202,0.46759236,0.60341394,0.8564162,0.57104826,0.052841946,0.7678229,0.67369246,0.70092887,0.67716855,0.29504424,0.35291666
0.67274,0.6223729,0.597142,0.6282923,0.88133466,0.64264697,-0.16778024,0.61151975,0.89234996,0.78769165,0.63831717,0.25881243,0.36756864
0.5481825,0.67599595,0.4933167,0.6249546,0.8332539,0.5982635,0.01028128,0.79688793,0.7105803,0.72401583,0.6612482,0.30719993,0.38552997
0.57019365,0.6943253,0.47390452,0.6279925,0.82905066,0.58441246,0.0061121285,0.7861989,0.70070237,0.71536,0.6435935,0.28851175,0.36533856
0.48211896,0.6188661,0.38964224,0.42349446,0.73428017,0.6516644,0.030429348,0.5791294,0.76533186,0.7743888,0.5030486,0.643458,0.46368617
0.56257397,0.6784964,0.49573052,0.6350457,0.8424256,0.5969633,0.0023843944,0.8006829,0.71018237,0.73102176,0.6621342,0.28999376,0.37308535
0.56553346,0.7168726,0.43951473,0.63915765,0.8360837,0.5877913,0.0094264895,0.8107527,0.6759588,0.71290195,0.6420478,0.3107855,0.3897706
0.574147,0.6872502,0.5146845,0.6373343,0.83561647,0.59543097,-0.015860632,0.80161434,0.72278976,0.7308077,0.646981,0.29102072,0.37933418
0.5458982,0.671286,0.49467596,0.61681366,0.820479,0.5854226,0.0148373395,0.78007203,0.70905095,0.7166226,0.66547346,0.29032236,0.3773889
0.47041196,0.5461596,0.45883405,0.6356618,0.769558,0.6321756,-0.023198694,0.80376214,0.67928004,0.57738507,0.7098931,0.21018225,0.3608422
0.4464838,0.61395425,0.45662934,0.68858224,0.70131373,0.5334861,-0.085595906,0.9296075,0.5463977,0.56863,0.34657001,0.3269652,0.35830396
0.41534296,0.5363497,0.40063563,0.5962081,0.70419466,0.6109535,0.026728705,0.7908705,0.6526315,0.5635884,0.69709915,0.25803375,0.41703516
0.4470781,0.6219424,0.35085845,0.6225749,0.86144984,0.51644444,0.13069674,0.72382265,0.5835781,0.64440596,0.8018232,0.2504416,0.44070023
0.5652845,0.6759293,0.4897015,0.6293671,0.8320516,0.59054327,0.0133868605,0.8044379,0.7033872,0.7388336,0.64005715,0.2889812,0.35234863
0.36816236,0.542951,0.39559132,0.6673382,0.82165366,0.58570784,0.017981261,0.77350235,0.58782035,0.49433184,0.79169667,0.1843054,0.39748716
0.55347425,0.68339705,0.49467146,0.6307372,0.83306754,0.5863393,0.0028085858,0.7888028,0.70414895,0.7150512,0.6731568,0.28408298,0.38067266
0.56692207,0.676487,0.50922394,0.64061326,0.8428793,0.6013302,-0.019271523,0.7913994,0.7269883,0.7261622,0.6632979,0.28283945,0.38372588
